"0.62,2.29,-39.26,1.09,0.54,-9.79,0.22,2.58,2.52"
"301.51,0.57,-9.77,0.25,0.54,-9.78,0.29,2.58,2.52"
"302.52,0.59,-9.74,0.26,0.53,-9.77,0.31,2.58,2.53"
"303.52,0.54,-9.77,0.27,0.53,-9.76,0.22,2.59,2.53"
"304.53,0.58,-9.78,0.32,0.51,-9.82,0.28,2.59,2.53"
"305.54,0.57,-9.77,0.24,0.54,-9.84,0.23,2.59,2.53"
"306.55,0.60,-9.77,0.27,0.56,-9.74,0.28,2.58,2.52"
"307.56,0.51,-9.85,0.25,0.58,-9.77,0.22,2.59,2.53"
"308.57,0.62,-9.73,0.23,0.58,-9.86,0.34,2.59,2.53"
"309.58,0.59,-9.87,0.22,0.57,-9.81,0.28,2.59,2.53"
"310.59,0.62,-9.79,0.21,0.56,-9.78,0.21,2.58,2.53"
"311.60,0.52,-9.76,0.14,0.51,-9.78,0.25,2.59,2.53"
"312.61,0.56,-9.82,0.27,0.55,-9.83,0.31,2.59,2.53"
"313.62,0.64,-9.87,0.35,0.52,-9.90,0.22,2.59,2.53"
"314.63,0.60,-9.75,0.28,0.52,-9.72,0.23,2.59,2.53"
"315.64,0.55,-9.73,0.30,0.56,-9.79,0.23,2.59,2.53"
"316.65,0.54,-9.68,0.25,0.58,-9.76,0.26,2.59,2.53"
"317.66,0.54,-9.82,0.25,0.60,-9.78,0.30,2.59,2.53"
"318.67,0.51,-9.70,0.20,0.58,-9.73,0.30,2.59,2.53"
"319.68,0.56,-9.80,0.29,0.65,-9.84,0.31,2.59,2.53"
"320.69,0.62,-9.84,0.25,0.53,-9.80,0.17,2.59,2.53"
"321.70,0.58,-9.88,0.35,0.60,-9.83,0.29,2.59,2.53"
"322.71,0.54,-9.81,0.30,0.51,-9.74,0.25,2.59,2.53"
"323.72,0.60,-9.80,0.25,0.54,-9.74,0.33,2.59,2.53"
"324.73,0.52,-9.81,0.27,0.54,-9.76,0.25,2.59,2.53"
"325.74,0.56,-9.74,0.28,0.51,-9.76,0.25,2.59,2.53"
"326.75,0.61,-9.78,0.29,0.49,-9.76,0.20,2.59,2.53"
"327.76,0.57,-9.74,0.15,0.58,-9.78,0.19,2.59,2.53"
"328.77,0.56,-9.82,0.29,0.54,-9.79,0.27,2.58,2.53"
"329.78,0.56,-9.74,0.27,0.55,-9.77,0.24,2.59,2.53"
"330.79,0.56,-9.73,0.19,0.59,-9.74,0.24,2.58,2.53"
"331.80,0.58,-9.75,0.14,0.52,-9.74,0.26,2.58,2.53"
"332.81,0.53,-9.75,0.23,0.54,-9.72,0.19,2.59,2.53"
"333.82,0.55,-9.82,0.23,0.57,-9.82,0.17,2.59,2.53"
"334.83,0.65,-9.86,0.38,0.56,-9.75,0.28,2.59,2.53"
"335.83,0.61,-9.87,0.26,0.57,-9.88,0.23,2.58,2.53"
"336.84,0.59,-9.70,0.25,0.52,-9.65,0.23,2.59,2.53"
"337.85,0.60,-9.85,0.30,0.50,-9.73,0.28,2.59,2.53"
"338.86,0.58,-9.73,0.27,0.58,-9.82,0.31,2.58,2.53"
"339.87,0.55,-9.85,0.23,0.54,-9.84,0.13,2.59,2.53"
"340.88,0.53,-9.75,0.31,0.50,-9.71,0.24,2.59,2.53"
"341.89,0.49,-9.78,0.20,0.58,-9.87,0.27,2.59,2.53"
"342.90,0.58,-9.84,0.28,0.50,-9.80,0.26,2.58,2.52"
"343.91,0.54,-9.78,0.27,0.56,-9.81,0.19,2.59,2.53"
"344.92,0.53,-9.81,0.23,0.54,-9.78,0.28,2.59,2.53"
"345.93,0.54,-9.73,0.25,0.57,-9.78,0.21,2.59,2.53"
"346.94,0.54,-9.66,0.28,0.54,-9.75,0.27,2.58,2.53"
"347.95,0.58,-9.82,0.28,0.55,-9.86,0.32,2.58,2.53"
"348.96,0.61,-9.83,0.26,0.59,-9.84,0.27,2.59,2.53"
"349.97,0.59,-9.83,0.20,0.56,-9.82,0.30,2.59,2.53"
"350.98,0.57,-9.82,0.28,0.54,-9.82,0.19,2.59,2.53"
"351.99,0.58,-9.79,0.22,0.55,-9.73,0.25,2.58,2.53"
"353.00,0.57,-9.72,0.32,0.57,-9.78,0.26,2.59,2.53"
"354.01,0.52,-9.87,0.24,0.57,-9.86,0.30,2.59,2.53"
"355.02,0.59,-9.84,0.30,0.57,-9.71,0.27,2.59,2.53"
"356.03,0.51,-9.78,0.29,0.56,-9.71,0.26,2.58,2.53"
"357.04,0.56,-9.79,0.28,0.62,-9.74,0.21,2.59,2.53"
"358.05,0.60,-9.79,0.30,0.51,-9.69,0.34,2.58,2.53"
"359.06,0.58,-9.82,0.21,0.60,-9.82,0.25,2.58,2.53"
"360.07,0.57,-9.75,0.27,0.53,-9.69,0.24,2.58,2.53"
"361.08,0.57,-9.81,0.26,0.51,-9.87,0.32,2.58,2.53"
"362.09,0.53,-9.75,0.21,0.60,-9.78,0.28,2.58,2.53"
"363.10,0.53,-9.85,0.27,0.49,-9.75,0.32,2.59,2.53"
"364.11,0.58,-9.80,0.31,0.57,-9.69,0.24,2.59,2.53"
"365.12,0.48,-9.83,0.28,0.56,-9.86,0.32,2.59,2.53"
"366.13,0.56,-9.91,0.23,0.57,-9.75,0.21,2.58,2.53"
"367.14,0.53,-9.73,0.25,0.58,-9.73,0.23,2.58,2.53"
"368.14,0.54,-9.78,0.28,0.57,-9.77,0.28,2.59,2.53"
"369.16,0.51,-9.77,0.29,0.54,-9.77,0.29,2.58,2.53"
"370.16,0.39,-9.56,0.19,0.51,-9.54,0.24,2.58,2.53"
"371.17,0.56,-10.07,0.10,0.54,-9.88,0.31,2.59,2.53"
"372.19,0.63,-9.79,0.28,0.66,-9.77,0.24,2.58,2.53"
"373.19,0.46,-9.81,0.28,0.56,-9.82,0.26,2.58,2.53"
"374.20,0.60,-9.62,0.32,0.59,-9.82,0.27,2.60,2.53"
"375.21,0.59,-9.75,0.31,0.47,-9.91,0.27,2.58,2.52"
"376.22,0.57,-9.89,0.37,0.61,-9.80,0.23,2.59,2.53"
"377.23,0.51,-9.77,0.29,0.51,-9.75,0.29,2.59,2.53"
"378.24,0.54,-9.90,0.30,0.54,-9.80,0.23,2.59,2.53"
"379.25,0.61,-9.82,0.27,0.55,-9.66,0.24,2.58,2.53"
"380.26,0.56,-9.89,0.29,0.61,-9.64,0.34,2.59,2.53"
"381.27,0.69,-9.71,0.23,0.52,-9.79,0.34,2.59,2.53"
"382.28,0.89,-9.38,0.46,-1.31,-10.11,-0.37,2.59,2.53"
"383.29,0.05,-9.21,0.01,-0.19,-10.51,0.82,2.59,2.53"
"384.30,0.64,-10.20,0.32,0.43,-9.62,0.15,2.59,2.53"
"385.31,0.56,-9.76,0.25,0.53,-9.68,0.31,2.59,2.54"
"386.32,0.51,-9.81,0.25,0.56,-9.75,0.19,2.59,2.53"
"387.33,0.55,-9.86,0.24,0.48,-9.83,0.25,2.59,2.54"
"388.34,0.55,-9.80,0.30,0.49,-9.79,0.25,2.59,2.53"
"389.35,0.55,-9.75,0.33,0.52,-9.78,0.19,2.58,2.52"
"390.36,0.59,-9.75,0.28,0.56,-9.83,0.23,2.59,2.54"
"391.37,0.55,-9.77,0.25,0.53,-9.76,0.30,2.59,2.53"
"392.38,0.51,-9.74,0.23,0.60,-9.78,0.25,2.59,2.53"
"393.39,0.55,-9.76,0.34,0.58,-9.84,0.26,2.59,2.53"
"394.40,0.48,-9.79,0.27,0.59,-9.78,0.26,2.58,2.53"
"395.41,0.57,-9.72,0.22,0.51,-9.75,0.29,2.59,2.54"
"396.42,0.71,-9.91,0.35,0.42,-9.90,0.54,2.58,2.54"
"397.43,0.46,-10.13,0.12,0.29,-10.65,0.01,2.59,2.53"
"398.44,0.58,-10.03,0.18,0.42,-9.99,0.33,2.59,2.53"
"399.45,0.74,-9.60,0.25,0.42,-9.80,0.21,2.59,2.53"
"400.46,0.34,-8.89,0.52,0.79,-9.75,0.38,2.58,2.53"
"401.47,0.42,-9.92,-0.16,0.30,-9.60,0.40,2.59,2.53"
"402.48,0.69,-10.71,-0.17,0.59,-9.60,0.56,2.59,2.53"
"403.48,0.58,-9.80,0.28,0.55,-9.71,0.17,2.59,2.53"
"404.50,0.62,-9.48,0.35,0.60,-9.57,0.32,2.57,2.53"
"405.51,0.49,-9.47,0.18,0.49,-9.28,0.29,2.58,2.53"
"406.51,0.57,-9.76,0.30,0.52,-9.75,0.26,2.58,2.53"
"407.52,0.64,-9.79,0.34,0.57,-9.84,0.26,2.59,2.53"
"408.53,0.57,-9.69,0.27,0.61,-9.73,0.30,2.58,2.53"
"409.54,-0.38,-10.84,0.60,0.78,-8.25,-0.02,2.58,2.53"
"410.55,-0.27,-11.32,0.20,0.52,-9.84,0.06,2.59,2.53"
"411.56,0.71,-9.90,0.16,0.59,-9.88,0.27,2.58,2.53"
"412.57,0.60,-9.87,0.17,0.57,-9.83,0.30,2.59,2.53"
"413.58,0.61,-9.84,0.16,0.53,-9.89,0.14,2.58,2.53"
"414.59,0.59,-9.67,0.22,0.49,-9.64,0.23,2.59,2.52"
"415.60,0.55,-9.93,0.37,0.52,-9.91,0.27,2.59,2.53"
"416.61,0.45,-9.53,0.17,0.45,-9.45,0.16,2.57,2.53"
"417.62,0.58,-9.79,0.28,0.60,-9.76,0.26,2.59,2.53"
"418.63,0.48,-9.74,0.11,0.49,-9.79,0.28,2.58,2.53"
"419.64,0.39,-9.63,0.21,0.51,-9.78,0.21,2.58,2.54"
"420.65,0.56,-9.53,0.18,0.50,-9.60,0.18,2.57,2.53"
"421.66,0.59,-9.91,0.31,0.53,-9.76,0.20,2.59,2.53"
"422.67,-0.57,-11.13,0.08,-0.06,-10.46,0.42,2.58,2.53"
"423.68,-0.23,-10.88,0.28,0.68,-10.18,0.56,2.58,2.53"
"424.69,0.55,-9.84,0.25,0.53,-9.83,0.27,2.59,2.53"
"425.70,0.34,-10.71,-0.13,0.68,-10.17,0.50,2.59,2.53"
"426.71,0.62,-9.09,0.24,0.53,-10.58,0.16,2.58,2.53"
"427.72,0.57,-9.30,0.62,0.30,-9.44,0.16,2.59,2.54"
"428.73,0.60,-9.69,0.47,0.43,-9.01,0.07,2.58,2.53"
"429.74,0.08,-10.61,0.25,1.10,-10.65,0.38,2.58,2.53"
"430.75,0.39,-10.19,-0.04,0.54,-9.39,0.51,2.58,2.53"
"431.76,0.78,-9.53,-0.05,1.38,-8.94,0.24,2.59,2.53"
"432.77,0.66,-9.23,0.19,1.19,-9.46,0.08,2.59,2.54"
"433.78,-1.17,-6.78,0.73,-0.06,-7.00,1.57,2.58,2.53"
"434.79,0.51,-9.73,0.35,0.59,-9.77,0.34,2.59,2.53"
"435.80,0.54,-9.81,0.28,0.52,-9.85,0.24,2.58,2.53"
"436.81,0.45,-9.78,0.23,0.55,-9.75,0.17,2.58,2.53"
"437.82,0.53,-9.71,0.21,0.54,-9.72,0.30,2.58,2.53"
"438.83,0.54,-9.76,0.25,0.54,-9.75,0.35,2.59,2.54"
"439.83,0.60,-9.78,0.26,0.53,-9.81,0.28,2.59,2.53"
"440.85,0.55,-9.66,0.32,0.51,-9.70,0.26,2.58,2.54"
"441.85,0.52,-9.68,0.24,0.51,-9.71,0.25,2.59,2.53"
"442.86,0.51,-9.71,0.23,0.41,-9.72,0.21,2.59,2.53"
"443.87,0.53,-9.78,0.28,0.54,-9.78,0.33,2.59,2.53"
"444.88,0.60,-9.84,0.29,0.58,-9.79,0.26,2.58,2.53"
"445.89,0.57,-9.92,0.28,0.57,-9.67,0.28,2.58,2.53"
"446.90,0.60,-9.69,0.28,0.55,-9.72,0.25,2.58,2.54"
"447.91,0.52,-9.86,0.28,0.60,-9.87,0.31,2.59,2.53"
"448.92,0.61,-9.92,0.21,0.57,-9.78,0.30,2.59,2.53"
"449.93,0.54,-9.91,0.28,0.51,-9.74,0.26,2.58,2.53"
"450.94,0.54,-9.77,0.22,0.55,-9.77,0.25,2.58,2.53"
"451.95,0.60,-9.83,0.24,0.59,-9.79,0.18,2.59,2.53"
"452.96,0.52,-9.86,0.24,0.59,-9.80,0.26,2.59,2.53"
"453.97,0.59,-9.84,0.24,0.62,-9.87,0.22,2.58,2.53"
"454.98,0.64,-9.75,0.28,0.56,-9.74,0.24,2.58,2.53"
"455.99,0.55,-9.68,0.29,0.48,-9.72,0.28,2.59,2.53"
"457.00,0.50,-9.72,0.25,0.50,-9.77,0.31,2.59,2.54"
"458.01,0.54,-9.72,0.27,0.54,-9.76,0.21,2.58,2.53"
"459.02,0.58,-9.83,0.25,0.57,-9.84,0.24,2.58,2.53"
"460.03,0.55,-9.74,0.28,0.49,-9.76,0.28,2.59,2.53"
"461.04,0.59,-9.60,0.31,0.54,-9.79,0.34,2.58,2.53"
"462.05,0.62,-9.79,0.28,0.56,-9.71,0.24,2.58,2.53"
"463.06,0.53,-9.76,0.26,0.55,-9.65,0.26,2.59,2.53"
"464.07,0.53,-9.85,0.27,0.62,-9.81,0.29,2.58,2.53"
"465.08,0.57,-9.86,0.38,0.56,-9.74,0.28,2.58,2.53"
"466.09,0.48,-9.79,0.37,0.53,-9.69,0.25,2.58,2.53"
"467.10,0.51,-9.80,0.24,0.54,-9.77,0.23,2.59,2.54"
"468.11,0.54,-9.80,0.27,0.56,-9.79,0.30,2.59,2.53"
"469.12,0.52,-9.70,0.20,0.56,-9.88,0.17,2.58,2.53"
"470.13,0.62,-9.77,0.30,0.50,-9.75,0.28,2.58,2.53"
"471.14,0.49,-9.62,0.18,0.57,-9.63,0.24,2.58,2.53"
"472.14,0.59,-9.80,0.23,0.54,-9.78,0.23,2.58,2.53"
"473.16,0.48,-9.62,0.15,0.60,-9.79,0.25,2.58,2.53"
"474.17,0.59,-9.79,0.27,0.61,-9.82,0.27,2.59,2.53"
"475.17,0.59,-9.81,0.30,0.59,-9.74,0.27,2.58,2.53"
"476.18,0.52,-9.77,0.26,0.51,-9.75,0.25,2.59,2.53"
"477.19,0.65,-9.75,0.34,0.58,-9.68,0.27,2.58,2.53"
"478.20,0.56,-9.77,0.22,0.56,-9.73,0.24,2.59,2.54"
"479.21,0.62,-9.84,0.34,0.56,-9.74,0.27,2.59,2.53"
"480.22,0.60,-9.70,0.18,0.60,-9.79,0.26,2.59,2.53"
"481.23,0.57,-9.85,0.27,0.57,-9.73,0.26,2.58,2.53"
"482.24,0.60,-9.68,0.27,0.65,-9.88,0.27,2.58,2.54"
"483.25,0.53,-9.85,0.29,0.59,-9.86,0.17,2.59,2.53"
"484.26,0.58,-9.67,0.29,0.60,-9.78,0.31,2.58,2.53"
"485.27,0.52,-9.82,0.25,0.56,-9.78,0.23,2.59,2.54"
"486.28,0.53,-9.79,0.28,0.58,-9.79,0.30,2.59,2.54"
"487.29,0.51,-9.66,0.37,0.52,-9.69,0.31,2.59,2.53"
"488.30,0.57,-9.79,0.24,0.57,-9.81,0.32,2.59,2.53"
"489.31,0.58,-9.82,0.30,0.58,-9.82,0.27,2.59,2.53"
"490.32,0.56,-9.83,0.37,0.57,-9.88,0.34,2.59,2.53"
"491.33,0.51,-9.70,0.30,0.56,-9.61,0.32,2.58,2.53"
"492.34,0.48,-9.97,0.22,0.55,-9.71,0.34,2.58,2.54"
"493.35,2.72,-9.65,0.61,0.92,-10.38,0.37,2.59,2.54"
"494.36,1.81,-9.66,0.50,-0.26,-10.06,0.00,2.58,2.53"
"495.37,0.49,-9.42,0.03,-0.67,-9.52,-0.57,2.58,2.53"
"496.38,0.59,-9.81,0.19,0.58,-9.85,0.33,2.58,2.53"
"497.39,0.55,-9.75,0.21,0.57,-9.91,0.31,2.58,2.54"
"498.40,0.57,-9.78,0.31,0.63,-9.89,0.28,2.58,2.53"
"499.41,0.54,-9.76,0.27,0.51,-9.80,0.24,2.58,2.53"
"500.42,0.53,-9.80,0.28,0.61,-9.84,0.22,2.59,2.53"
"501.43,0.58,-9.78,0.26,0.53,-9.73,0.28,2.58,2.53"
"502.44,0.56,-9.84,0.18,0.51,-9.80,0.24,2.59,2.54"
"503.45,0.52,-9.72,0.31,0.53,-9.79,0.27,2.58,2.53"
"504.46,0.57,-9.84,0.29,0.55,-9.77,0.29,2.59,2.54"
"505.47,0.56,-9.71,0.23,0.58,-9.74,0.26,2.59,2.53"
"506.48,0.46,-9.85,0.30,0.56,-9.81,0.23,2.58,2.53"
"507.48,0.54,-9.77,0.29,0.58,-9.79,0.29,2.58,2.53"
"508.49,0.45,-9.63,0.31,0.45,-9.36,0.44,2.58,2.53"
"509.51,0.54,-9.83,0.27,0.58,-9.72,0.24,2.58,2.53"
"510.52,0.55,-9.77,0.27,0.55,-9.89,0.34,2.58,2.53"
"511.52,0.57,-9.80,0.21,0.62,-9.76,0.20,2.59,2.54"
"512.53,0.57,-9.76,0.24,0.63,-9.88,0.30,2.59,2.54"
"513.54,0.58,-9.76,0.28,0.61,-9.81,0.24,2.58,2.53"
"514.55,0.51,-9.79,0.24,0.58,-9.76,0.24,2.58,2.53"
"515.56,0.58,-9.74,0.23,0.57,-9.76,0.29,2.58,2.53"
"516.57,0.48,-9.86,0.36,0.58,-9.82,0.29,2.59,2.54"
"517.58,0.57,-9.78,0.28,0.57,-9.81,0.26,2.58,2.53"
"518.59,0.53,-9.82,0.30,0.57,-9.76,0.25,2.58,2.54"
"519.60,0.56,-9.73,0.27,0.60,-9.67,0.31,2.58,2.53"
"520.61,0.51,-9.87,0.26,0.56,-9.82,0.29,2.58,2.53"
"521.62,0.47,-9.75,0.28,0.50,-9.80,0.36,2.58,2.53"
"522.63,0.53,-9.75,0.21,0.53,-9.82,0.25,2.58,2.53"
"523.64,0.60,-9.75,0.28,0.57,-9.81,0.22,2.59,2.53"
"524.65,0.61,-9.79,0.29,0.54,-9.84,0.30,2.58,2.54"
"525.66,0.53,-9.72,0.28,0.54,-9.89,0.20,2.58,2.54"
"526.67,0.59,-9.74,0.27,0.57,-9.71,0.35,2.59,2.53"
"527.68,0.55,-9.79,0.30,0.54,-9.79,0.29,2.59,2.54"
"528.69,0.56,-9.81,0.29,0.52,-9.77,0.27,2.59,2.53"
"529.70,0.51,-9.84,0.18,0.54,-9.78,0.23,2.59,2.53"
"530.71,0.64,-9.79,0.29,0.57,-9.80,0.34,2.58,2.53"
"531.72,0.56,-9.90,0.20,0.58,-9.82,0.26,2.58,2.53"
"532.73,0.53,-9.78,0.18,0.53,-9.76,0.29,2.59,2.54"
"533.74,0.57,-9.78,0.29,0.56,-9.75,0.24,2.58,2.54"
"534.75,0.68,-9.89,0.34,0.56,-9.81,0.28,2.58,2.53"
"535.76,0.52,-9.74,0.28,0.62,-9.73,0.26,2.58,2.53"
"536.77,0.57,-9.79,0.28,0.58,-9.77,0.25,2.59,2.54"
"537.78,0.52,-9.75,0.26,0.58,-9.74,0.31,2.59,2.54"
"538.79,0.39,-9.68,0.24,0.41,-9.68,0.17,2.58,2.53"
"539.80,0.52,-9.62,0.29,0.47,-9.55,0.30,2.58,2.53"
"540.81,0.42,-9.79,0.20,0.51,-9.59,0.27,2.59,2.54"
"541.82,0.60,-9.73,0.26,0.49,-9.79,0.29,2.59,2.53"
"542.83,0.47,-9.80,0.31,0.55,-9.78,0.40,2.59,2.53"
"543.84,0.58,-9.78,0.24,0.51,-9.85,0.29,2.58,2.53"
"544.84,0.52,-9.67,0.39,0.49,-9.74,0.32,2.59,2.54"
"545.85,0.52,-9.75,0.26,0.56,-9.79,0.30,2.59,2.54"
"546.86,0.55,-9.89,0.21,0.57,-9.89,0.25,2.59,2.53"
"547.87,0.50,-9.74,0.26,0.50,-9.75,0.29,2.58,2.53"
"548.88,0.56,-9.77,0.34,0.55,-9.74,0.23,2.58,2.54"
"549.89,0.53,-9.79,0.29,0.55,-9.83,0.25,2.58,2.53"
"550.90,0.56,-9.73,0.24,0.58,-9.71,0.29,2.59,2.54"
"551.91,0.53,-9.73,0.25,0.55,-9.78,0.16,2.58,2.53"
"552.92,0.54,-9.75,0.29,0.56,-9.85,0.22,2.58,2.53"
"553.93,0.56,-9.77,0.31,0.59,-9.78,0.15,2.59,2.54"
"554.94,0.54,-9.77,0.35,0.50,-9.75,0.30,2.59,2.54"
"555.95,0.51,-9.81,0.24,0.58,-9.73,0.27,2.59,2.54"
"556.96,0.54,-9.71,0.34,0.50,-9.72,0.33,2.58,2.54"
"557.97,0.58,-9.79,0.19,0.52,-9.73,0.28,2.59,2.54"
"558.98,0.55,-9.73,0.32,0.53,-9.79,0.24,2.59,2.54"
"559.99,0.56,-9.76,0.25,0.53,-9.73,0.38,2.58,2.53"
"561.00,0.54,-9.81,0.16,0.60,-9.82,0.27,2.58,2.53"
"562.01,0.56,-9.76,0.27,0.60,-9.79,0.25,2.58,2.53"
"563.02,0.54,-9.85,0.23,0.52,-9.84,0.21,2.59,2.54"
"564.03,0.60,-9.75,0.31,0.55,-9.78,0.32,2.59,2.54"
"565.04,0.55,-9.84,0.24,0.59,-9.78,0.33,2.59,2.53"
"566.05,0.52,-9.81,0.28,0.58,-9.76,0.32,2.59,2.54"
"567.06,0.53,-9.77,0.26,0.57,-9.76,0.23,2.59,2.54"
"568.07,0.53,-9.77,0.30,0.53,-9.73,0.26,2.59,2.54"
"569.08,0.57,-9.78,0.24,0.59,-9.82,0.26,2.59,2.54"
"570.09,0.58,-9.74,0.20,0.54,-9.77,0.31,2.58,2.53"
"571.10,0.58,-9.86,0.29,0.60,-9.81,0.25,2.59,2.54"
"572.11,0.57,-9.82,0.27,0.59,-9.82,0.16,2.59,2.53"
"573.12,0.56,-9.77,0.28,0.56,-9.78,0.30,2.59,2.54"
"574.13,0.60,-9.79,0.30,0.57,-9.75,0.26,2.58,2.53"
"575.14,0.52,-9.73,0.31,0.55,-9.77,0.29,2.58,2.53"
"576.15,0.51,-9.79,0.34,0.59,-9.78,0.27,2.58,2.54"
"577.16,0.57,-9.77,0.31,0.61,-9.81,0.19,2.58,2.53"
"578.16,0.62,-9.75,0.32,0.52,-9.76,0.35,2.59,2.54"
"579.17,0.55,-9.82,0.33,0.57,-9.81,0.25,2.59,2.54"
"580.18,0.58,-9.86,0.33,0.56,-9.86,0.25,2.59,2.54"
"581.19,0.57,-9.77,0.29,0.55,-9.71,0.31,2.59,2.54"
"582.20,0.59,-9.82,0.32,0.56,-9.82,0.26,2.59,2.54"
"583.21,0.49,-9.71,0.25,0.59,-9.78,0.31,2.59,2.54"
"584.22,0.56,-9.73,0.21,0.58,-9.84,0.37,2.58,2.53"
"585.23,0.58,-9.82,0.29,0.55,-9.81,0.28,2.59,2.54"
"586.24,0.55,-9.82,0.32,0.59,-9.82,0.32,2.59,2.53"
"587.25,0.54,-9.76,0.28,0.58,-9.75,0.34,2.58,2.53"
"588.26,0.52,-9.80,0.31,0.49,-9.76,0.28,2.59,2.54"
"589.27,0.52,-9.84,0.35,0.58,-9.79,0.26,2.59,2.54"
"590.28,0.58,-9.84,0.28,0.56,-9.80,0.29,2.59,2.54"
"591.29,0.55,-9.69,0.29,0.56,-9.76,0.30,2.59,2.54"
"592.30,0.58,-9.69,0.29,0.56,-9.82,0.34,2.59,2.54"
"593.31,0.59,-9.73,0.21,0.58,-9.82,0.27,2.58,2.53"
"594.32,0.49,-9.80,0.28,0.58,-9.73,0.21,2.58,2.54"
"595.33,0.55,-9.71,0.27,0.52,-9.81,0.22,2.59,2.54"
"596.34,0.52,-9.81,0.28,0.56,-9.79,0.29,2.59,2.53"
"597.35,0.61,-9.77,0.21,0.60,-9.75,0.30,2.58,2.53"
"598.36,0.56,-9.79,0.34,0.54,-9.80,0.30,2.59,2.54"
"599.37,0.54,-9.73,0.36,0.54,-9.76,0.27,2.58,2.53"
"600.38,0.52,-9.70,0.33,0.55,-9.82,0.26,2.59,2.54"
